R_Peak_22,R_Trough_22,R_Peak_24,R_Trough_24,R_Peak_25,R_Trough_25,R_Peak_26,R_Trough_26,R_Peak_27,R_Trough_27,R_Peak_28,R_Trough_28,R_Peak_29,R_Trough_29,R_Peak_30,R_Trough_30,R_Peak_31,R_Trough_31,R_Peak_32,R_Trough_32,R_Peak_33,R_Trough_33,D_Peak_33,D_Trough_33,D_Peak_34,D_Trough_34,D_Peak_35,D_Trough_35,D_Peak_36,D_Trough_36,D_Peak_37,D_Trough_37,D_Peak_38,D_Trough_38,D_Peak_39,D_Trough_39,D_Peak_41,D_Trough_41,D_Peak_42,D_Trough_42,D_Peak_43,D_Trough_43,D_Peak_44,D_Trough_44,D_Peak_45,D_Trough_45,D_Peak_46,D_Trough_46,D_Peak_47,D_Trough_47,D_Peak_48,D_Trough_48,D_Peak_49,D_Trough_49,Fre_22,Fre_24,Fre_25,Fre_26,Fre_27,Fre_28,Fre_29,Fre_30,Fre_31,Fre_32,Fre_33,Fre_34,Fre_35,Fre_36,Fre_37,Fre_38,Fre_39,Fre_41,Fre_42,Fre_43,Fre_44,Fre_45,Fre_46,Fre_47,Fre_48,Fre_49,epsilon1,delta1
0.66766772,-0.3484222,0.70656341,-0.4051446,0.78448872,-0.4238616,0.68793696,-0.3592385,0.72752752,-0.4138818,0.79514442,-0.4529142,0.72788838,-0.3546088,0.78141386,-0.4303115,0.75233305,-0.4334651,0.97102205,-0.5726027,1,-0.4703011,1,0.22792287,0.98490386,0.22359773,0.97794293,0.22124771,0.96720611,0.21750896,0.97643832,0.21438236,0.83381027,0.18699923,0.81962542,0.18350762,0.78840746,0.17515103,0.77262291,0.17134493,0.76042654,0.16739569,0.74657748,0.16397392,0.73420133,0.16008709,0.72174099,0.15700952,0.70910929,0.15336685,0.69802307,0.15040864,0.68551641,0.1469938,0.948555172,0.901768752,0.909555136,0.828058228,0.859125435,0.892898115,0.794921827,0.829659697,0.866176115,0.896493928,0.99899713,0.87068159,1,0.79326604,0.99366283,0.76937071,0.75364176,0.73169785,0.72527115,0.71869499,0.71150878,0.70293241,0.69406459,0.68733095,0.67908275,0.67219738,0.188623504,-0.006888837
0.66707408,-0.3477795,0.70598441,-0.4049623,0.78369122,-0.4230032,0.68759395,-0.3587188,0.72676623,-0.4125391,0.79449876,-0.4515548,0.72745251,-0.3532478,0.78108367,-0.4287872,0.75283603,-0.4326832,0.9712724,-0.5712597,1,-0.4697843,1,0.22789357,0.98536703,0.22369036,0.97901468,0.22148378,0.96892264,0.21787382,0.97884038,0.21488978,0.83629245,0.18758084,0.82245327,0.18418233,0.79159726,0.17595766,0.7758293,0.17217982,0.76394267,0.16830642,0.75010251,0.16490196,0.73804107,0.16108649,0.72557111,0.15801728,0.71325564,0.15437761,0.70224279,0.15148618,0.68995827,0.14806785,0.948070515,0.90148906,0.909282895,0.828047692,0.859023422,0.892544989,0.794771491,0.829420192,0.865836019,0.89653005,0.99836814,0.87042705,1,0.7931905,0.99461179,0.77035411,0.75464219,0.73223281,0.72591213,0.71968474,0.71292467,0.70462357,0.69592402,0.68922376,0.68094355,0.67412038,0.162005505,-0.030461005
0.66735437,-0.3482079,0.70631387,-0.405183,0.78415776,-0.4234375,0.68795312,-0.3589919,0.72729185,-0.4130323,0.79498592,-0.4521181,0.72792352,-0.3538558,0.78151789,-0.4295698,0.75295878,-0.4334453,0.97140842,-0.5725019,1,-0.4708847,1,0.22790449,0.98523054,0.22365649,0.978707,0.22139531,0.96843167,0.21773761,0.97813997,0.21469845,0.83558428,0.18736227,0.82161212,0.18392147,0.79049642,0.17563445,0.77467115,0.17184403,0.76262293,0.16793773,0.74874932,0.16452566,0.73653767,0.16067978,0.7240497,0.15760644,0.71158747,0.15396409,0.70052717,0.15104378,0.68813283,0.14762527,0.948128011,0.901494554,0.909297845,0.828011881,0.85899109,0.892542572,0.794861802,0.829479204,0.865895796,0.896618282,0.99834211,0.87054981,1,0.79354649,0.99485741,0.77041473,0.7546221,0.73168094,0.72506115,0.71858884,0.71174828,0.70347217,0.6948472,0.68820329,0.67988249,0.67298414,0.13863899,-0.022444536
0.66433646,-0.3460133,0.70300769,-0.4042369,0.7797423,-0.4204611,0.68533824,-0.3573425,0.7229383,-0.4088357,0.7904912,-0.4471075,0.72446076,-0.3496043,0.77831791,-0.4235803,0.75293404,-0.4289224,0.97080098,-0.5654232,1,-0.4687457,1,0.22780216,0.9866616,0.22397457,0.98195445,0.22220358,0.97362018,0.21904717,0.98541081,0.2164273,0.84296888,0.1894159,0.82966166,0.18619267,0.79776641,0.17781236,0.78123645,0.17384568,0.76931564,0.1699092,0.75496503,0.16634395,0.74291503,0.16247825,0.73001814,0.15927778,0.71772511,0.15551949,0.70666756,0.15259868,0.69409038,0.14907995,0.946641594,0.900570673,0.908468638,0.827948744,0.858751624,0.891644908,0.794176391,0.828623685,0.864689115,0.896571274,0.99735373,0.87026877,1,0.7910108,0.99556753,0.77140408,0.75540388,0.7320835,0.72653947,0.72157718,0.71565531,0.70734968,0.69757637,0.68985447,0.68112872,0.6743461,0.183418906,-0.098435531
0.66631116,-0.3473794,0.70526171,-0.4049691,0.78270277,-0.4222693,0.6872432,-0.3583324,0.72598515,-0.4111533,0.79370679,-0.4500783,0.72708121,-0.3520669,0.78078839,-0.4272692,0.75350255,-0.4320966,0.97157076,-0.5704393,1,-0.4705817,1,0.22786092,0.9859006,0.22379256,0.98025085,0.2217413,0.97090456,0.21829084,0.98159013,0.21544145,0.83913212,0.18823438,0.82551695,0.18489532,0.79425241,0.17664373,0.77818691,0.17282095,0.76629573,0.16894667,0.75225921,0.16550265,0.7402294,0.16168927,0.72759406,0.1585849,0.71532065,0.15491115,0.70427044,0.15202611,0.69192051,0.14857664,0.94736917,0.901021643,0.908864037,0.827971394,0.858824146,0.892006907,0.794650605,0.829102283,0.865333426,0.89665572,0.99750049,0.87033087,1,0.79323576,0.9961989,0.77174068,0.75587436,0.7317141,0.72506909,0.71897933,0.71266144,0.7046808,0.69606512,0.68929678,0.6807878,0.67387596,0.101962107,-0.056482445
0.66790318,-0.3481656,0.70683321,-0.4050011,0.78489135,-0.4236663,0.68817768,-0.3589803,0.72772121,-0.4136389,0.79556875,-0.452811,0.72807654,-0.3542831,0.78169103,-0.4302062,0.75257073,-0.4335651,0.97132186,-0.5726599,1,-0.4697769,1,0.22792095,0.98493272,0.22360279,0.97801146,0.22126169,0.96731584,0.21752991,0.97662127,0.21441126,0.834039,0.18699914,0.82011923,0.1835759,0.78996188,0.1754893,0.77457317,0.17180754,0.76286672,0.1679985,0.74927581,0.16467184,0.73736679,0.16091282,0.72509426,0.15790511,0.71292425,0.15431844,0.70197881,0.15147268,0.68993182,0.14809699,0.94858959,0.901833469,0.909575505,0.828067813,0.859117545,0.892883896,0.794863931,0.829659382,0.866248742,0.896434682,0.99902464,0.87058398,1,0.79361264,0.99380577,0.76970118,0.75415335,0.73253951,0.72623496,0.71981873,0.71287637,0.70458611,0.69626004,0.689877,0.6817799,0.67501303,0.184870923,-0.008317873
0.66627447,-0.347224,0.70514479,-0.4049014,0.78249412,-0.4222706,0.68693699,-0.3584032,0.72566677,-0.4113625,0.79338153,-0.4501857,0.72665824,-0.3520344,0.78035822,-0.4270824,0.75307402,-0.43151,0.97125723,-0.5693408,1,-0.4693701,1,0.22786018,0.98585365,0.22379431,0.98013015,0.22174851,0.97070667,0.21830352,0.98133426,0.21545712,0.83885326,0.18825167,0.82524361,0.18492749,0.7941753,0.1767111,0.77818366,0.17289824,0.76637622,0.16904131,0.7523779,0.16560325,0.74041351,0.16180474,0.72780002,0.15870435,0.7155856,0.15503359,0.70455423,0.15216193,0.69225936,0.14871397,0.947551831,0.901166571,0.908995517,0.828031225,0.858935308,0.892214913,0.794584093,0.829140601,0.865432555,0.896505846,0.99795544,0.87030527,1,0.79273581,0.99517002,0.77097237,0.75513938,0.73191518,0.72566807,0.71984432,0.71353895,0.705475,0.69676303,0.6898474,0.68133956,0.67444949,0.159048318,-0.055936532
0.66615765,-0.3474403,0.70507849,-0.4049778,0.78243816,-0.4223083,0.68705187,-0.358414,0.7258134,-0.4112449,0.79341929,-0.4500902,0.72690455,-0.3521613,0.78056965,-0.4272724,0.75331168,-0.431955,0.9713699,-0.5702741,1,-0.4707067,1,0.22786194,0.98587826,0.2237896,0.98019679,0.22173437,0.97081729,0.21827944,0.98145587,0.21542657,0.83896604,0.18823423,0.8252196,0.18486198,0.79343256,0.17647123,0.77717638,0.17258258,0.76504204,0.16863501,0.75088465,0.16514096,0.73862208,0.16126122,0.72590152,0.15812069,0.71339684,0.1544182,0.7022839,0.15147473,0.68970448,0.14800544,0.94737657,0.901008421,0.908870067,0.827972899,0.858841044,0.892041544,0.794671231,0.829106587,0.865306727,0.896668836,0.99751507,0.87035015,1,0.79295199,0.99598291,0.77142306,0.75549209,0.7313735,0.72477365,0.7186846,0.71225213,0.704084,0.69510563,0.68808252,0.67949926,0.67255391,0.111261514,-0.055615416
0.66515976,-0.3463881,0.70398198,-0.4045189,0.78103396,-0.4210034,0.68631846,-0.357608,0.72417006,-0.4094479,0.79191741,-0.4480329,0.72558347,-0.3502739,0.77943263,-0.4246796,0.75343859,-0.4299897,0.97133423,-0.567066,1,-0.4689309,1,0.22781739,0.98648285,0.22392763,0.98156051,0.22208423,0.97299491,0.21885233,0.98454193,0.21617385,0.84214635,0.18909154,0.82890938,0.18587499,0.79781306,0.17771035,0.78165159,0.17387009,0.77002537,0.17005012,0.75589887,0.16658408,0.74414741,0.16282203,0.73141337,0.15969508,0.7194154,0.15599589,0.70842083,0.15316247,0.69619464,0.14968703,0.946863191,0.900743068,0.908604192,0.827993639,0.858787146,0.891735577,0.794338132,0.828767997,0.864903082,0.896504084,0.99733941,0.87014975,1,0.79218472,0.99607009,0.77193077,0.75604352,0.73205888,0.72594998,0.72059651,0.71479884,0.70699485,0.6982519,0.69120077,0.68255159,0.67569267,0.142485841,-0.088079274
0.66507348,-0.3468685,0.70392255,-0.4048895,0.78080481,-0.4214486,0.6862323,-0.3580491,0.72431503,-0.4098595,0.79183542,-0.448359,0.72575789,-0.3507946,0.7795054,-0.4251162,0.75346353,-0.4303496,0.9712484,-0.5678281,1,-0.4701747,1,0.22782073,0.98645986,0.22391803,0.98151515,0.22205826,0.97292417,0.21880948,0.98440307,0.21611907,0.84198479,0.18906255,0.82845455,0.18576971,0.79606622,0.17731931,0.77940203,0.17335275,0.76722417,0.16938867,0.7527831,0.16582605,0.74050722,0.16193424,0.7275408,0.15873446,0.7150293,0.15497681,0.70384302,0.15202751,0.69111364,0.14850944,0.94673204,0.90058963,0.908507219,0.827932505,0.85872105,0.891638227,0.794420851,0.828734058,0.864776184,0.89659026,0.99717543,0.87030356,1,0.79223446,0.99644119,0.77191918,0.75576294,0.73051685,0.72396656,0.71838808,0.71252736,0.7046408,0.69554027,0.68809129,0.6791055,0.67197847,0.117489207,-0.086135103
0.66637515,-0.3469238,0.70519417,-0.4047355,0.7825478,-0.4220962,0.68688592,-0.3582418,0.7255017,-0.4112789,0.79335249,-0.4501042,0.72641498,-0.3517495,0.78016537,-0.4267765,0.75288582,-0.4310712,0.9711893,-0.5685045,1,-0.4681849,1,0.22785736,0.98585184,0.22380095,0.98011702,0.22176705,0.97068327,0.21833597,0.9813335,0.21549802,0.83886417,0.18827707,0.82543292,0.1850064,0.7951844,0.1769832,0.77949943,0.17325406,0.76806693,0.1694962,0.75426237,0.16612205,0.7426442,0.1624137,0.73016802,0.15936038,0.7182924,0.15572729,0.70737036,0.15293539,0.69540561,0.14951371,0.94769277,0.901305633,0.909097175,0.828082168,0.859010064,0.892346367,0.794500529,0.829175584,0.86555218,0.896382346,0.99827192,0.87027568,1,0.79257681,0.99463109,0.77072609,0.75501174,0.73251718,0.72659235,0.72101767,0.71485586,0.70690685,0.69849923,0.69180664,0.68344464,0.6766931,0.195467827,-0.056940348
0.6659122,-0.3472762,0.70470455,-0.4049951,0.78183656,-0.4223037,0.68646481,-0.3585873,0.72513459,-0.4114229,0.79266144,-0.4500421,0.72614271,-0.3520223,0.77978755,-0.4267608,0.75273434,-0.4309994,0.97088184,-0.5685443,1,-0.4693721,1,0.22785402,0.98591149,0.22381154,0.98025549,0.22179451,0.97090507,0.21837982,0.98159721,0.21555628,0.83908472,0.1883947,0.82531555,0.18503942,0.79341044,0.17662573,0.77707716,0.17271099,0.76492597,0.16875268,0.75070081,0.16523501,0.73841,0.16134552,0.72562459,0.15818481,0.71308772,0.15446514,0.70194415,0.15151386,0.68930469,0.14802936,0.947469714,0.901084418,0.908950835,0.828019253,0.85894409,0.892218355,0.794537597,0.829086013,0.8653265,0.896506347,0.99805617,0.87042194,1,0.79211432,0.99478073,0.77050946,0.75449972,0.7311261,0.72500578,0.71933938,0.71301636,0.70475462,0.69553643,0.68814449,0.67942371,0.67241475,0.185637691,-0.059756645
0.6658695,-0.3468424,0.70476855,-0.4046497,0.78203852,-0.421671,0.6868419,-0.3579231,0.72530454,-0.4104311,0.79304433,-0.4492625,0.72651037,-0.3513513,0.78027141,-0.4263151,0.75341698,-0.4312938,0.97144282,-0.5691918,1,-0.4698732,1,0.22784745,0.9860788,0.22383481,0.98065221,0.22184855,0.97154518,0.21846714,0.98249589,0.21567141,0.84004309,0.18850232,0.826564,0.18520359,0.79544119,0.17697831,0.77938173,0.17314786,0.76760424,0.16928672,0.75357263,0.16583501,0.7416476,0.16203427,0.72901262,0.15892367,0.71684253,0.15524373,0.70583947,0.15237226,0.69354498,0.14891708,0.947239413,0.900963302,0.908803232,0.82799444,0.858830731,0.891949487,0.79455757,0.829011843,0.865213612,0.896608506,0.99739871,0.87018844,1,0.79279042,0.99608098,0.77170703,0.75591894,0.73233832,0.72601702,0.720183,0.71392245,0.7058597,0.69702921,0.69013959,0.68168033,0.67487026,0.117930184,-0.066346707
0.66727382,-0.3476188,0.70616889,-0.4048134,0.78395524,-0.4229454,0.68765986,-0.3585924,0.72686171,-0.4125934,0.79470864,-0.4516613,0.7274571,-0.3531994,0.78112077,-0.4288286,0.75272054,-0.4325899,0.97127537,-0.5710699,1,-0.4690518,1,0.22789691,0.98529151,0.22367828,0.97883804,0.22145482,0.96863836,0.21782846,0.97846664,0.21482754,0.83591928,0.18748942,0.82218436,0.18411957,0.79197258,0.17603836,0.7764683,0.1723298,0.76484888,0.16852912,0.75117982,0.16517809,0.73936281,0.16142743,0.7270204,0.15839927,0.71494391,0.15479271,0.70401686,0.15195867,0.69198337,0.14856505,0.948238658,0.901629772,0.909389189,0.828081087,0.859077816,0.892669393,0.794746034,0.829480357,0.865973556,0.896444002,0.99861188,0.87039726,1,0.79321758,0.99423303,0.77018979,0.75462135,0.73287065,0.72676112,0.72063532,0.71389841,0.70564121,0.6971516,0.69062787,0.68248727,0.67576466,0.181871444,-0.027173815
0.6668497,-0.347354,0.70573344,-0.4048461,0.7833241,-0.42258,0.68734637,-0.3584695,0.72629108,-0.4119571,0.79413798,-0.4509322,0.72707139,-0.3524981,0.78077436,-0.427903,0.75292725,-0.4320062,0.97131832,-0.5700552,1,-0.4688726,1,0.22787711,0.98558456,0.2237396,0.97951149,0.22161093,0.96971585,0.21807899,0.97997099,0.21516302,0.83747142,0.18788495,0.82387943,0.18456048,0.79357943,0.17649986,0.77795532,0.17277877,0.76640237,0.16899579,0.75264648,0.16563171,0.74090785,0.16189924,0.72848392,0.158857,0.7164883,0.15523544,0.70555072,0.15241999,0.69353343,0.14901085,0.947921759,0.901432254,0.909212962,0.828069657,0.859020841,0.89246256,0.794640831,0.829315485,0.865735666,0.896436272,0.99834804,0.87032203,1,0.79304075,0.99463858,0.77061705,0.75495932,0.73258133,0.72644583,0.72052587,0.71408229,0.70601574,0.6976085,0.69102029,0.68274129,0.67597743,0.176240805,-0.04239441
0.66663197,-0.3480348,0.7056035,-0.4053981,0.78312781,-0.4230059,0.687545,-0.3589319,0.72649805,-0.4120695,0.79409552,-0.4509893,0.72747106,-0.3529247,0.78108637,-0.4282342,0.75341493,-0.4327451,0.97151643,-0.5714187,1,-0.4713163,1,0.22787399,0.9857165,0.22375289,0.97983118,0.2216396,0.97023326,0.21812307,0.98063283,0.2152225,0.83815185,0.18799536,0.82428873,0.18459222,0.79241415,0.17620443,0.77615997,0.17233486,0.76395163,0.1683925,0.74978696,0.16491409,0.7374583,0.16103709,0.72472808,0.15790727,0.71215927,0.15421397,0.70099223,0.15126983,0.68839074,0.14780727,0.947496049,0.901060944,0.908926866,0.827948491,0.858834743,0.892096628,0.794739497,0.82918001,0.865418496,0.896693029,0.99771017,0.87053185,1,0.79342499,0.99601782,0.77144285,0.75538202,0.73058913,0.72364098,0.7173312,0.71092366,0.7029278,0.69428507,0.68739453,0.67870637,0.67160616,0.100975865,-0.046771693
0.66688253,-0.3476798,0.70576457,-0.4049542,0.78336748,-0.4228857,0.68737796,-0.358702,0.7264695,-0.4123809,0.79416462,-0.4513231,0.72719403,-0.3530438,0.78082266,-0.4284368,0.75276156,-0.4323298,0.97116256,-0.5706832,1,-0.4695416,1,0.22788706,0.98544671,0.22370924,0.97919557,0.22153343,0.96921129,0.21795131,0.97924261,0.21499608,0.83669659,0.18771076,0.82286378,0.18431978,0.79184976,0.17606367,0.77599563,0.17226317,0.76406827,0.16837553,0.75016811,0.16495236,0.73806991,0.16112413,0.72555032,0.15804016,0.71319859,0.15438674,0.70216553,0.15148549,0.68982369,0.14805588,0.947998974,0.901443702,0.909247634,0.828052446,0.859026427,0.892520725,0.794730714,0.829374331,0.865767604,0.896507797,0.99836356,0.87041892,1,0.79296029,0.99452736,0.77031018,0.7545614,0.73210766,0.7258635,0.71974382,0.71303645,0.7047155,0.69590442,0.68907604,0.68073101,0.67388354,0.171943275,-0.034995925
0.66592243,-0.3467512,0.70469888,-0.4045593,0.78188473,-0.4217825,0.68644418,-0.3580566,0.72500123,-0.4108844,0.79270583,-0.4495926,0.7260118,-0.3514675,0.77974001,-0.4263147,0.75273334,-0.4306814,0.97095697,-0.5680369,1,-0.4685222,1,0.22785248,0.98592993,0.22381697,0.98029527,0.22180838,0.97096821,0.21840313,0.98171174,0.21558654,0.83920646,0.18840342,0.82566516,0.18510164,0.79472428,0.17688408,0.77876246,0.17305651,0.7670228,0.16919379,0.75304681,0.16574348,0.74113386,0.16194017,0.72854017,0.15883198,0.71637324,0.15515491,0.70539075,0.15228139,0.69311572,0.1488296,0.947555214,0.901192699,0.909012584,0.828062929,0.858981545,0.892267517,0.794493686,0.829114664,0.865411405,0.89648006,0.99804385,0.8702695,1,0.79210753,0.99469562,0.77066448,0.75491686,0.73270736,0.72696524,0.72141607,0.71501956,0.70668928,0.69756761,0.69047587,0.68209365,0.67535295,0.19328979,-0.060933246
0.66665388,-0.3476424,0.70556532,-0.4050248,0.78309448,-0.422726,0.68733088,-0.3586453,0.72630065,-0.4119956,0.79397649,-0.4509207,0.72717143,-0.3527206,0.78081666,-0.4280657,0.75304857,-0.4322951,0.97130642,-0.5706519,1,-0.4700681,1,0.22787733,0.98561723,0.22374031,0.97959268,0.22161065,0.96984852,0.21807772,0.98012101,0.21516175,0.83760594,0.18791039,0.82381835,0.18452947,0.79255673,0.17624156,0.7765647,0.17241699,0.76458393,0.16851764,0.75059381,0.16507483,0.73845905,0.16123688,0.72586676,0.15813572,0.71348342,0.15446761,0.7024201,0.15155858,0.69001455,0.14811626,0.947748223,0.901268497,0.909094628,0.828018131,0.858947374,0.892321449,0.794709742,0.829267169,0.865587911,0.896572975,0.99802407,0.87038675,1,0.79305379,0.99515396,0.77078093,0.75494471,0.73176245,0.72532639,0.71920356,0.71264258,0.70444481,0.69566579,0.68880144,0.68034879,0.67344282,0.144801971,-0.043064182
0.66676806,-0.347273,0.70565784,-0.4046634,0.78326392,-0.4224127,0.68731818,-0.3582749,0.72629502,-0.4117761,0.79410784,-0.4507793,0.7271012,-0.3524501,0.78079826,-0.4279285,0.75292038,-0.432095,0.97129948,-0.5703367,1,-0.4692069,1,0.22788068,0.98554717,0.22372873,0.97942893,0.22158269,0.96958557,0.21803187,0.97977752,0.2151015,0.83725065,0.18781848,0.82360296,0.18447019,0.79313109,0.17633317,0.7774656,0.17258032,0.76579856,0.16875221,0.75202856,0.16536579,0.74017534,0.16159215,0.72775466,0.158536,0.71564543,0.15490497,0.70471173,0.15205381,0.69259161,0.14864065,0.947932868,0.901433041,0.909215003,0.828069081,0.85901429,0.892454113,0.794695969,0.8293424,0.865735957,0.896520501,0.99816125,0.87027365,1,0.79301412,0.99480213,0.77067884,0.75507217,0.73305425,0.72697275,0.72092933,0.71424196,0.70593531,0.69720338,0.69056733,0.68240687,0.67571989,0.162026004,-0.039973785
0.66562987,-0.3468567,0.70451535,-0.4046252,0.78169837,-0.4215914,0.68661718,-0.3578996,0.72509386,-0.4102969,0.79272104,-0.4490611,0.72635634,-0.3513086,0.78008921,-0.4261861,0.75335932,-0.4312072,0.97132486,-0.5691859,1,-0.4703417,1,0.2278458,0.98611408,0.22384063,0.98073507,0.22186329,0.97167813,0.21849033,0.98266439,0.21570255,0.84019015,0.18855649,0.82660474,0.1852276,0.79489655,0.17685238,0.77860951,0.17294969,0.76657369,0.16900987,0.75240162,0.16550274,0.7402356,0.16163124,0.72750172,0.15848106,0.7150946,0.15476898,0.70402825,0.15183614,0.69148933,0.14835872,0.94714468,0.900877711,0.908742608,0.827975104,0.858804145,0.891889258,0.794580654,0.828981399,0.865123031,0.896672326,0.99723142,0.87021047,1,0.79260552,0.99623834,0.77171815,0.75587173,0.73198758,0.72560215,0.71969487,0.71330657,0.7050544,0.69584683,0.68876901,0.68025471,0.67344462,0.108999881,-0.067905897
0.66570425,-0.3471271,0.70460959,-0.4050197,0.78175691,-0.4219191,0.68675412,-0.3582762,0.72515428,-0.4105481,0.79277844,-0.449251,0.72643177,-0.3514519,0.78015599,-0.4261524,0.75352689,-0.4311754,0.97143134,-0.5690073,1,-0.4702862,1,0.2278389,0.9862111,0.22386208,0.98095406,0.22191749,0.97202764,0.2185793,0.98315609,0.21581884,0.84073085,0.18869353,0.82717215,0.18538405,0.79534773,0.17704824,0.77896966,0.17315905,0.76695308,0.16925055,0.75269931,0.16574998,0.74056639,0.16190683,0.7277478,0.15875578,0.71537527,0.15503986,0.70424568,0.15213089,0.69171983,0.14864566,0.947025685,0.900791578,0.908675218,0.827956429,0.858774539,0.891811986,0.794525595,0.828901879,0.865036143,0.89659713,0.99736276,0.87031287,1,0.79279501,0.99633649,0.77184071,0.75582747,0.73093919,0.72426826,0.71842361,0.71238753,0.70453018,0.69578147,0.68871434,0.67992557,0.67286843,0.110974237,-0.073011634
0.66451,-0.3462668,0.70317329,-0.404452,0.77985035,-0.4208285,0.68537062,-0.3576635,0.72313866,-0.409329,0.79063534,-0.4475865,0.72457697,-0.3500194,0.77838231,-0.4240025,0.75280422,-0.4291059,0.97070819,-0.565656,1,-0.4688305,1,0.22780805,0.98656715,0.22395609,0.98173908,0.22215732,0.97327586,0.2189726,0.98492331,0.21632939,0.84246717,0.18930827,0.82904373,0.1860587,0.79690645,0.17762567,0.78030175,0.17364156,0.76825832,0.16967922,0.75385678,0.16610148,0.74168664,0.16221141,0.72875124,0.15900144,0.71633806,0.15523561,0.70522781,0.15229194,0.69255115,0.14876816,0.946738815,0.900619571,0.90852463,0.827949707,0.85877974,0.891731346,0.794203755,0.828674657,0.864758985,0.896552484,0.99753246,0.87035634,1,0.79100323,0.99532098,0.77109509,0.75500583,0.73148564,0.72587233,0.72089528,0.71499194,0.70671165,0.69696335,0.68914349,0.68031203,0.67342184,0.194810874,-0.093897107
0.66502511,-0.3466762,0.70380175,-0.4046994,0.78063425,-0.4213474,0.68595238,-0.3579703,0.72406917,-0.4099445,0.79157982,-0.4484007,0.72542901,-0.350762,0.77917395,-0.4250645,0.75307984,-0.4300462,0.97097532,-0.5672197,1,-0.4695301,1,0.22782396,0.98637697,0.22390734,0.98131734,0.22203367,0.97260444,0.21876999,0.98396818,0.21606667,0.84150897,0.1889998,0.82796019,0.18570542,0.795753,0.17725636,0.77918161,0.17328925,0.76704414,0.16931917,0.75266768,0.16575698,0.74041239,0.16185966,0.72750269,0.15866231,0.71500732,0.15490904,0.70386283,0.15195524,0.69116008,0.14844256,0.946903871,0.900717187,0.908618111,0.82796794,0.858799031,0.891804969,0.794385991,0.828795516,0.864887395,0.8965689,0.99743393,0.87029587,1,0.7917526,0.99568436,0.77133579,0.75526177,0.73117689,0.72508426,0.71968059,0.71364449,0.70547407,0.69603095,0.68844436,0.67960423,0.6726211,0.157099108,-0.083023293
0.66756922,-0.3485813,0.70649474,-0.4053927,0.78436623,-0.42397,0.68797604,-0.3594261,0.72749548,-0.4138489,0.79508283,-0.4528634,0.72795107,-0.3545995,0.78147288,-0.4302361,0.75257594,-0.4335986,0.97114766,-0.5727109,1,-0.4708069,1,0.22791569,0.98502719,0.22361992,0.9782324,0.22130464,0.96766977,0.21759672,0.97707551,0.21450391,0.83448049,0.18714695,0.82030404,0.18366091,0.78882118,0.17528033,0.772898,0.17145752,0.76063667,0.16750248,0.74669002,0.16406596,0.73426724,0.1601748,0.72172411,0.15708347,0.70905024,0.15342756,0.69791213,0.15046548,0.68534177,0.14703837,0.948355631,0.901620119,0.909430538,0.828019789,0.859058848,0.892745021,0.794897593,0.829570811,0.866036595,0.896534339,0.99880816,0.87070337,1,0.79337735,0.99408443,0.76965901,0.75380174,0.73102438,0.72439063,0.71785795,0.71089791,0.70251747,0.69377369,0.68694118,0.67849797,0.67147569,0.171165671,-0.012852348
